productId,userId,rating
108,2699,5.0
1331,1214,4.0
1400,366,5.0
109,2699,5.0
1897,2049,4.0
1748,2012,5.0
2978,993,5.0
1848,519,2.0
175,2699,3.0
3092,1214,4.0
2661,1556,3.0
2334,2740,4.0
2649,1214,3.0
160,139,3.0
1931,2049,5.0
3263,2012,1.0
2276,1734,1.0
597,2740,5.0
2217,2054,3.0
337,1444,4.0
419,618,5.0
1646,2365,3.0
2271,2012,5.0
2735,2365,5.0
3247,1444,4.0
1022,592,5.0
57,2012,3.0
859,744,4.0
2171,1556,3.0
637,874,5.0
2297,843,4.0
668,1214,5.0
1657,982,2.0
1706,1214,5.0
340,2075,5.0
209,206,5.0
1706,1214,5.0
1774,2740,5.0
911,1849,5.0
467,1214,5.0
779,1979,5.0
2451,206,4.0
1112,727,3.0
1639,1550,5.0
2554,1444,4.0
419,2316,5.0
3040,1214,3.0
659,1979,4.0
3278,612,4.0
2352,139,5.0
1305,1214,4.0
2357,1681,5.0
1774,1214,4.0
1262,1276,5.0
2171,592,4.0
2555,1444,4.0
2555,1444,4.0
3263,1276,3.0
2269,1681,3.0
134,1214,4.0
2904,315,5.0
1684,1276,5.0
590,592,5.0
1008,2475,5.0
957,1444,4.0
1595,2417,4.0
622,1214,5.0
393,1276,5.0
2140,1923,5.0
1616,139,5.0
405,1276,4.0
1563,2489,5.0
1908,2315,2.0
1752,1276,5.0
1367,431,5.0
2096,1214,5.0
3093,315,5.0
642,1790,5.0
369,2702,5.0
2134,2315,3.0
1183,2243,5.0
162,1276,5.0
2904,2475,5.0
2890,724,3.0
24,2315,2.0
1203,315,5.0
431,591,5.0
2101,2702,5.0
630,2522,4.0
1357,2315,2.0
1201,315,5.0
571,2702,5.0
1212,2475,4.0
1071,2624,3.0
1691,2522,5.0
33,2609,5.0
2271,2475,4.0
841,2702,5.0
2565,2728,5.0
452,2545,5.0
289,315,5.0
1896,2417,5.0
2271,1674,5.0
3289,2475,5.0
1938,1358,4.0
1005,2624,4.0
1911,2708,5.0
70,2522,5.0
1776,292,5.0
1691,2702,5.0
2549,2626,4.0
1884,497,4.0
3288,2475,5.0
2272,1674,4.0
418,315,3.0
1204,2708,5.0
930,492,4.0
3093,1674,2.0
1433,571,3.0
3248,1851,4.0
2634,2728,5.0
1662,492,4.0
1554,1209,5.0
128,2207,5.0
3068,1674,4.0
3350,2738,5.0
324,2708,5.0
2210,2588,4.0
880,1363,3.0
2221,1325,3.0
52,2728,5.0
761,1363,5.0
1937,429,4.0
2736,115,2.0
1322,115,5.0
1163,1363,4.0
2192,429,4.0
604,2026,4.0
2192,429,4.0
3446,1371,5.0
2234,1707,4.0
636,2702,4.0
851,2026,2.0
2193,429,3.0
2079,1325,4.0
2328,2041,5.0
635,2702,5.0
2376,2026,5.0
2737,708,3.0
1457,1548,4.0
1280,1298,4.0
883,2428,5.0
2815,2509,2.0
1158,2026,2.0
2217,1325,5.0
1743,2702,5.0
1057,2428,4.0
113,1097,2.0
3440,1626,5.0
335,2702,5.0
2497,1893,5.0
2413,976,3.0
3352,557,5.0
1123,1447,5.0
3099,976,4.0
2811,1626,2.0
410,2168,3.0
1689,1893,4.0
178,2543,4.0
1678,1073,3.0
2929,652,4.0
2638,1825,5.0
2296,115,2.0
2195,140,5.0
1203,2895,5.0
1047,2852,5.0
2110,2702,5.0
2331,1819,5.0
3086,1893,5.0
2652,1347,5.0
618,115,5.0
3047,2708,5.0
1952,1819,4.0
597,1347,5.0
2192,2078,4.0
2890,1347,5.0
1214,1819,5.0
1474,1893,5.0
2193,2078,5.0
60,2284,4.0
2424,1347,4.0
501,2702,5.0
2192,2078,5.0
2149,1347,5.0
1108,1893,4.0
2288,1027,4.0
530,1325,5.0
174,1347,4.0
862,2331,3.0
374,1027,4.0
2152,1995,3.0
1026,634,3.0
418,1893,4.0
94,534,4.0
2859,1325,5.0
2096,2331,3.0
2160,2284,4.0
1177,2702,5.0
402,2708,4.0
701,1325,5.0
308,705,5.0
2630,2284,2.0
2497,705,5.0
3095,2702,5.0
1937,858,2.0
533,1983,5.0
2814,648,5.0
2096,1923,5.0
31,648,4.0
2634,2596,3.0
1227,536,4.0
719,2284,4.0
2799,704,4.0
795,1983,5.0
3398,1271,5.0
1083,2284,2.0
391,2596,5.0
781,2902,5.0
1158,3,4.0
2667,365,5.0
187,2702,5.0
2821,2780,4.0
2928,1807,3.0
858,115,3.0
741,115,3.0
1117,1807,3.0
739,115,3.0
1532,2780,3.0
1015,704,4.0
2271,1807,4.0
2146,1807,3.0
719,2882,4.0
2253,240,5.0
242,2854,5.0
2597,2882,4.0
2257,240,5.0
174,2168,2.0
2564,689,5.0
2776,1807,3.0
3200,2882,4.0
959,1257,4.0
1791,2198,4.0
771,2596,5.0
1897,2168,5.0
2018,1257,5.0
1806,1257,3.0
2587,1807,2.0
1158,2168,4.0
1323,2901,5.0
1642,395,5.0
1496,2901,5.0
50,820,4.0
759,2901,4.0
2619,2033,5.0
2923,2538,4.0
798,2033,5.0
1776,547,5.0
91,2538,4.0
161,1489,5.0
219,2538,5.0
1314,2538,5.0
597,2538,5.0
329,1732,4.0
1964,945,5.0
2216,1410,2.0
1897,1815,4.0
2890,221,4.0
2152,326,3.0
962,1815,4.0
2069,130,5.0
1328,2399,4.0
2186,514,5.0
2568,1459,5.0
343,326,4.0
3212,1815,5.0
2952,514,5.0
2497,2399,5.0
1695,2085,5.0
1666,2085,4.0
305,908,2.0
209,2399,4.0
1621,1250,4.0
1897,908,5.0
613,916,3.0
926,2560,3.0
2665,908,2.0
1040,908,5.0
3005,916,4.0
2096,1250,4.0
52,65,5.0
1117,908,4.0
1129,1250,4.0
2452,1964,2.0
124,65,5.0
2353,1250,4.0
2608,627,3.0
93,205,4.0
1253,1815,4.0
1703,1815,4.0
2931,2617,5.0
1123,623,1.0
2931,2617,5.0
1514,2617,5.0
255,2617,5.0
1748,2054,4.0
1361,2617,5.0
2065,1984,2.0
1838,930,4.0
1998,2302,4.0
488,930,4.0
1459,667,4.0
790,37,4.0
2202,2302,4.0
2343,2758,3.0
1765,667,4.0
1547,37,5.0
166,1163,5.0
2466,1163,5.0
1696,1293,5.0
2152,1163,5.0
809,667,4.0
1202,2302,4.0
710,2758,5.0
2905,1163,5.0
2277,1971,3.0
3281,1163,3.0
1744,1971,5.0
2021,1971,5.0
1181,1163,5.0
3118,1713,3.0
826,1163,5.0
3298,1819,4.0
2269,1971,5.0
327,1163,3.0
2448,1713,2.0
1409,1971,4.0
2936,1819,5.0
1743,1163,4.0
2277,1163,5.0
150,1819,5.0
1838,1163,5.0
148,1819,2.0
1426,1163,4.0
2781,2866,4.0
1068,909,5.0
2889,1163,5.0
1378,1163,5.0
1117,172,5.0
60,1030,4.0
2056,717,3.0
2418,2866,5.0
2015,1163,4.0
308,1030,5.0
961,1163,3.0
2374,260,3.0
1897,1030,4.0
2423,717,5.0
174,1030,1.0
2271,1163,5.0
117,2595,5.0
1898,1163,5.0
1897,1163,5.0
719,1163,5.0
2784,717,3.0
1070,260,4.0
2922,1163,5.0
1388,1030,4.0
2751,225,3.0
2735,2491,4.0
1897,1163,5.0
2652,1030,5.0
174,1163,5.0
826,260,5.0
1306,487,5.0
607,1030,2.0
2521,1713,1.0
1646,2491,2.0
604,1030,3.0
52,1713,1.0
1605,260,5.0
865,1440,2.0
744,1030,5.0
1711,1713,4.0
865,1440,2.0
1968,1713,5.0
2869,260,4.0
1642,1440,3.0
418,260,5.0
712,1275,5.0
1331,487,5.0
2497,1440,4.0
945,1713,1.0
260,1319,3.0
3190,1275,5.0
1773,1030,5.0
2242,260,5.0
2123,1440,2.0
888,994,5.0
3093,2192,2.0
2307,487,5.0
3245,1319,4.0
1631,487,3.0
1684,1088,5.0
478,1030,2.0
413,2677,5.0
1673,909,4.0
960,909,5.0
1200,1440,4.0
3350,2677,4.0
2057,909,3.0
713,1440,5.0
1274,1582,5.0
694,929,5.0
2096,1030,2.0
710,909,5.0
554,909,5.0
1996,2677,5.0
829,856,4.0
2452,200,2.0
3127,2677,4.0
1728,1232,5.0
1898,340,5.0
1336,1610,5.0
2569,856,4.0
1691,1525,5.0
2360,340,5.0
187,200,4.0
2701,856,4.0
3308,340,5.0
693,856,5.0
2313,340,4.0
1719,1251,5.0
1380,200,3.0
3309,340,4.0
692,856,5.0
2097,200,4.0
3144,2801,5.0
3049,856,5.0
3392,689,4.0
88,2776,5.0
33,2051,4.0
2497,200,4.0
2497,1364,5.0
947,2051,5.0
2768,209,5.0
2029,2545,5.0
2078,856,3.0
174,559,2.0
3093,2708,5.0
1142,542,3.0
2600,1205,3.0
1703,1283,4.0
308,1205,5.0
638,1364,4.0
2497,1205,5.0
1642,1283,2.0
2000,1411,4.0
1897,1205,4.0
1972,2044,2.0
2370,1614,5.0
1935,200,4.0
550,2102,5.0
3242,2557,5.0
174,1157,5.0
1936,200,4.0
2745,976,5.0
623,1361,5.0
81,976,3.0
2708,2303,4.0
1897,200,2.0
1177,11,4.0
2842,1154,4.0
445,2102,4.0
2497,987,5.0
888,1666,5.0
1793,976,4.0
1261,1592,1.0
695,597,4.0
1260,1592,1.0
1230,1163,5.0
2836,1154,5.0
1441,976,4.0
1776,11,4.0
1108,2491,5.0
2286,976,5.0
1273,1592,4.0
1197,987,5.0
1441,976,4.0
1959,1163,5.0
382,2072,5.0
772,976,5.0
745,1163,4.0
2013,976,2.0
843,976,5.0
899,987,4.0
1323,2072,5.0
2796,2557,5.0
2512,1471,4.0
51,2865,4.0
215,1364,2.0
844,976,5.0
1686,1154,2.0
2255,394,4.0
2800,1614,5.0
2146,598,4.0
1032,2557,5.0
1992,942,4.0
2642,987,5.0
1436,976,4.0
493,561,5.0
3152,1471,4.0
641,620,5.0
565,2557,5.0
1936,394,4.0
3154,942,5.0
2227,976,2.0
2665,942,5.0
355,1154,4.0
3153,1471,4.0
554,2061,5.0
683,987,5.0
2343,976,3.0
1268,1762,4.0
124,2852,4.0
1605,942,5.0
308,976,4.0
2983,942,5.0
1490,1362,5.0
693,1471,4.0
262,942,5.0
136,1364,5.0
1514,1762,4.0
2218,232,4.0
2466,2852,5.0
2617,1471,4.0
1058,1154,5.0
3095,942,4.0
3077,1411,4.0
643,1471,4.0
1069,942,3.0
2899,409,5.0
2322,1471,3.0
480,942,2.0
2452,2061,5.0
2869,1063,4.0
3256,340,5.0
1596,942,5.0
953,859,4.0
494,561,5.0
2383,1061,5.0
1870,942,5.0
38,1471,5.0
3310,340,5.0
629,942,4.0
3311,340,5.0
174,2072,5.0
215,859,3.0
174,942,3.0
2450,340,5.0
2798,1471,4.0
42,724,4.0
1892,1063,5.0
1542,1364,5.0
244,340,5.0
3205,2061,4.0
1390,1471,3.0
3079,340,5.0
1426,504,5.0
2318,2414,5.0
2879,1438,2.0
826,1566,5.0
2784,2764,5.0
1021,2764,5.0
2245,1750,1.0
2987,2890,5.0
1201,2764,5.0
1931,313,5.0
1404,318,4.0
1117,2764,5.0
1396,1199,3.0
418,859,3.0
807,318,5.0
92,2363,1.0
2497,2764,4.0
2271,1559,5.0
430,318,3.0
3087,282,2.0
2508,2890,5.0
2334,1741,5.0
657,859,3.0
1445,1728,5.0
1099,196,5.0
1962,1741,3.0
1320,318,5.0
2198,995,5.0
2564,2320,5.0
1703,1004,5.0
1117,196,5.0
209,2764,4.0
1774,995,5.0
1281,2190,4.0
670,704,4.0
157,2715,5.0
2093,1411,5.0
592,1865,5.0
124,2903,2.0
3291,2715,4.0
3371,598,5.0
442,2715,5.0
1313,1199,3.0
725,196,2.0
1984,2715,4.0
101,1004,5.0
262,598,5.0
2831,333,4.0
627,720,5.0
33,704,5.0
788,2065,4.0
1512,2715,4.0
2255,1013,3.0
3323,744,5.0
2650,1337,3.0
98,976,4.0
972,333,5.0
1784,784,5.0
3288,2715,5.0
670,938,5.0
1961,598,5.0
1281,2715,5.0
1686,333,3.0
1392,2059,3.0
368,704,5.0
1158,629,5.0
2263,598,5.0
1788,2715,3.0
939,333,3.0
214,784,5.0
725,2515,4.0
2911,2715,5.0
2497,629,5.0
3258,29,3.0
58,1481,2.0
1755,2515,5.0
1776,1287,4.0
1854,2246,3.0
1768,2835,5.0
1155,2116,5.0
2470,634,4.0
3089,2241,5.0
1255,2284,5.0
2096,2523,4.0
2096,2284,5.0
1811,2535,3.0
32,2159,4.0
1706,594,4.0
3323,2241,4.0
425,1831,5.0
3212,693,5.0
1216,2034,2.0
1367,284,5.0
3357,1364,4.0
3242,2553,4.0
3170,1879,5.0
1077,1276,5.0
195,634,2.0
1399,2034,2.0
1639,2253,4.0
1791,2380,4.0
757,1163,4.0
308,2580,5.0
2869,1922,2.0
2479,2034,1.0
1108,882,4.0
2869,1954,2.0
2866,1163,4.0
2497,2380,5.0
178,151,5.0
866,59,3.0
2869,629,3.0
2144,916,3.0
2149,2380,5.0
46,1946,5.0
2869,2380,4.0
1172,916,5.0
2715,1946,5.0
285,2698,5.0
174,629,4.0
2889,1954,4.0
586,2380,4.0
1997,1946,5.0
2851,2698,5.0
1313,547,2.0
1453,587,5.0
2052,2417,4.0
1067,1946,5.0
395,916,4.0
2096,1364,4.0
2096,2874,5.0
1691,200,5.0
1728,2380,4.0
2498,880,5.0
1172,916,4.0
2508,2705,4.0
431,2246,5.0
1937,469,5.0
2368,2698,5.0
1600,1946,5.0
1897,1954,5.0
675,2203,4.0
2869,1344,4.0
865,587,5.0
1070,1946,5.0
432,2246,5.0
2332,2380,5.0
865,587,5.0
990,2417,5.0
282,916,5.0
2776,860,2.0
2780,1364,3.0
2883,1946,4.0
2863,2380,2.0
1897,1954,2.0
1367,2892,5.0
2497,564,5.0
553,916,3.0
1940,2701,4.0
29,1818,4.0
1734,1839,5.0
602,1605,4.0
752,1364,4.0
719,564,4.0
2705,1541,5.0
2149,102,5.0
124,1954,5.0
554,916,5.0
1633,1750,5.0
1003,1818,2.0
3246,2463,3.0
925,2718,1.0
1635,1944,2.0
719,205,4.0
2149,102,5.0
2869,2463,4.0
3228,2083,4.0
431,2005,5.0
2497,2228,5.0
212,680,5.0
1158,2463,4.0
3246,1954,4.0
866,1641,3.0
594,102,4.0
962,2228,5.0
2934,2702,5.0
597,2718,1.0
1482,2515,5.0
2963,2647,4.0
2386,233,5.0
174,55,1.0
1516,2647,4.0
436,2005,5.0
1335,46,3.0
3245,2652,4.0
1627,2647,5.0
107,711,5.0
1911,2838,5.0
434,2005,5.0
1805,55,4.0
306,2647,5.0
1364,1920,3.0
3421,725,4.0
137,1920,5.0
50,2874,5.0
546,2652,5.0
2043,1411,2.0
1706,594,4.0
138,1920,5.0
1791,55,5.0
697,318,5.0
2349,976,3.0
2888,2745,4.0
2149,1704,4.0
139,1920,2.0
53,2219,4.0
1023,1679,4.0
1199,318,3.0
1943,1609,4.0
2857,2228,4.0
3209,1946,5.0
2557,1704,5.0
136,976,4.0
2042,1411,5.0
3090,2188,5.0
429,2005,5.0
139,1920,2.0
2299,1679,4.0
431,1711,4.0
2237,2893,5.0
52,2344,2.0
2250,976,4.0
927,2728,5.0
2691,1192,1.0
939,1609,4.0
1411,1946,5.0
2497,1679,5.0
432,2005,5.0
2822,976,3.0
1468,1704,4.0
3168,976,4.0
2045,1411,4.0
2733,1679,4.0
2424,198,5.0
544,2893,3.0
683,976,4.0
475,318,4.0
91,1946,3.0
675,1704,5.0
548,2063,3.0
3337,1906,3.0
719,1679,3.0
1224,1821,4.0
3078,318,5.0
675,1704,5.0
1924,827,4.0
939,2893,1.0
2784,1679,4.0
2890,2767,5.0
3083,660,5.0
3201,1946,5.0
3281,55,4.0
2545,168,5.0
2226,2063,5.0
47,2260,5.0
3201,1946,5.0
2811,1679,4.0
3075,2006,4.0
425,1813,5.0
3367,2063,2.0
1897,55,5.0
3,1609,4.0
744,2006,5.0
2869,1679,3.0
1667,1946,1.0
1326,2287,4.0
718,2893,4.0
2184,41,4.0
1630,660,5.0
1083,1679,4.0
547,1367,5.0
2183,41,5.0
2879,55,3.0
2776,2847,3.0
1021,1946,5.0
1143,660,5.0
3040,659,5.0
494,6,2.0
335,1946,5.0
1078,318,5.0
1721,1367,4.0
2714,55,5.0
2187,1946,4.0
1201,711,5.0
929,2893,5.0
601,677,5.0
2297,677,5.0
1873,946,4.0
2263,1367,5.0
2449,318,4.0
51,1838,3.0
3350,677,5.0
408,2063,3.0
2585,1609,5.0
3352,677,5.0
1897,2893,4.0
1852,1405,4.0
1237,677,4.0
1321,55,5.0
601,254,5.0
1426,2585,3.0
3201,1609,4.0
2424,711,4.0
63,725,4.0
470,2893,4.0
2113,1609,5.0
2361,1013,3.0
1377,2555,3.0
2149,711,5.0
1798,2258,5.0
2971,184,5.0
3095,55,4.0
1262,2663,4.0
1399,1013,3.0
3424,2585,3.0
3285,430,4.0
444,2767,5.0
3255,184,5.0
976,253,5.0
1441,2822,4.0
855,2767,2.0
3091,2663,5.0
1873,1449,3.0
1204,38,5.0
2538,1400,5.0
3406,2391,3.0
171,2822,5.0
588,184,5.0
1704,908,4.0
1458,2585,4.0
3450,2741,4.0
638,692,4.0
2938,2767,5.0
2537,1400,5.0
675,2442,4.0
3308,2612,3.0
2859,2663,5.0
1324,2741,3.0
1879,2822,4.0
2771,1149,3.0
566,369,5.0
1426,908,4.0
96,2663,5.0
3319,2819,2.0
1146,2585,4.0
2097,2767,5.0
799,2794,1.0
2034,50,5.0
536,976,5.0
1218,908,4.0
3259,2819,4.0
1455,1263,5.0
2652,976,5.0
1641,2822,5.0
3093,976,4.0
2090,908,4.0
333,976,3.0
1897,976,5.0
289,2822,4.0
1804,1047,5.0
3413,677,5.0
2079,1267,4.0
714,1400,3.0
209,2822,5.0
2482,2063,5.0
3132,1400,5.0
2018,677,5.0
1346,2031,4.0
2023,2822,5.0
55,804,3.0
1212,540,2.0
1497,1400,5.0
227,725,4.0
536,2266,5.0
1861,908,4.0
2733,2049,4.0
1906,1400,5.0
2018,2822,5.0
647,1267,4.0
99,1190,3.0
2648,2371,4.0
221,976,3.0
264,1849,5.0
2177,1687,5.0
2202,976,5.0
1861,908,5.0
1717,1400,5.0
1485,976,4.0
2497,538,4.0
52,2116,5.0
1931,1267,5.0
2525,976,5.0
230,721,5.0
2927,1400,5.0
2129,908,3.0
3100,2049,4.0
1911,1267,3.0
2733,538,4.0
1197,976,5.0
2904,725,4.0
3401,976,3.0
2998,2314,3.0
3396,908,5.0
833,976,5.0
879,1104,5.0
1743,721,2.0
18,1104,5.0
2243,2725,4.0
2451,2049,1.0
681,976,5.0
51,924,4.0
981,892,1.0
2776,1104,5.0
1237,2822,5.0
2130,1104,5.0
2343,1305,3.0
256,916,4.0
717,908,3.0
402,976,3.0
1695,1305,5.0
2859,976,4.0
2035,2049,4.0
2686,916,4.0
419,908,5.0
3254,976,5.0
1684,1305,5.0
588,2822,5.0
1021,721,3.0
701,976,5.0
1679,916,4.0
3033,976,5.0
2212,2822,5.0
2898,2293,4.0
2113,976,5.0
12,976,5.0
3042,622,3.0
289,908,3.0
1837,976,4.0
2297,2049,5.0
14,976,5.0
1276,2293,4.0
2921,1625,4.0
253,2063,5.0
1326,2126,3.0
320,976,5.0
1201,1127,5.0
3336,892,4.0
7,677,4.0
843,853,5.0
553,908,4.0
2879,2126,3.0
1199,1127,5.0
2780,2293,5.0
1112,2049,3.0
1202,1127,5.0
30,343,5.0
1606,1223,2.0
554,908,5.0
1281,2063,4.0
1215,853,5.0
2054,1127,4.0
2026,2844,4.0
1092,812,4.0
1897,1766,4.0
717,908,5.0
2026,2844,4.0
2179,41,3.0
2057,2063,3.0
2778,2049,3.0
2926,1922,5.0
2598,1176,4.0
1265,41,4.0
2508,1223,5.0
602,1903,5.0
101,1766,3.0
2481,2063,5.0
2346,853,2.0
398,467,2.0
1083,1766,2.0
3099,1802,5.0
1700,1223,5.0
3172,467,4.0
3082,1661,1.0
2783,2815,5.0
2026,2844,4.0
3366,467,4.0
3342,1922,5.0
2113,2822,5.0
719,1766,4.0
3237,1280,5.0
1015,2281,5.0
57,2751,3.0
3138,1420,5.0
167,2806,5.0
717,853,5.0
397,467,5.0
247,1661,5.0
1445,2822,5.0
2424,2268,5.0
833,1171,5.0
431,1420,5.0
1040,1922,5.0
174,1462,4.0
951,2268,4.0
2670,853,5.0
601,1661,5.0
463,2520,5.0
436,1420,5.0
2879,2822,3.0
1008,841,4.0
991,2357,5.0
1639,1617,4.0
1830,1508,5.0
434,1420,5.0
1827,1508,5.0
1935,1462,4.0
2967,2822,5.0
2359,1922,5.0
3007,2520,5.0
3042,2063,5.0
1408,853,5.0
429,1420,5.0
419,1508,3.0
3086,2103,4.0
522,1540,4.0
353,1508,5.0
1014,2357,5.0
3246,2805,3.0
516,2844,5.0
2415,841,2.0
387,1508,4.0
735,2754,5.0
3005,2063,4.0
2343,1508,3.0
2650,853,5.0
3035,2520,5.0
568,1922,5.0
467,2822,5.0
1083,41,2.0
1010,1508,1.0
2270,2101,3.0
1140,2805,5.0
2343,41,3.0
1936,1462,5.0
2115,1849,4.0
1219,2101,3.0
2577,2063,5.0
1519,2822,5.0
1177,2805,1.0
84,1922,2.0
308,1508,4.0
1938,1684,5.0
140,2520,4.0
2272,2101,1.0
515,2844,5.0
547,2394,5.0
769,2394,4.0
911,1922,2.0
2856,2754,4.0
1021,41,5.0
760,2822,4.0
3093,41,4.0
3173,467,5.0
1624,1432,4.0
927,853,4.0
1897,41,5.0
453,2754,3.0
1728,1886,2.0
2497,41,4.0
1728,1037,5.0
2668,1617,4.0
1747,2251,3.0
710,725,4.0
174,41,5.0
720,2063,5.0
761,1922,4.0
1331,127,4.0
863,518,4.0
553,853,5.0
3447,710,5.0
1897,651,4.0
1338,2304,5.0
2105,1802,5.0
710,725,5.0
1550,2063,5.0
1158,41,5.0
1198,1624,3.0
1857,1171,5.0
1739,1922,3.0
1936,488,5.0
1339,1475,5.0
2309,725,4.0
260,634,4.0
917,488,4.0
590,2862,5.0
1743,2105,3.0
1743,2105,3.0
2241,1624,3.0
124,1639,4.0
2962,634,4.0
3079,1171,5.0
1203,2122,5.0
666,1595,5.0
1212,853,2.0
2149,634,5.0
3324,1922,5.0
807,1802,5.0
2110,1705,5.0
3282,1491,5.0
3020,1171,5.0
2879,634,4.0
1168,1847,5.0
308,634,3.0
174,311,3.0
480,1705,1.0
381,2063,3.0
1193,710,5.0
2602,976,3.0
3246,1171,5.0
1911,1802,5.0
1536,976,4.0
1490,1896,4.0
3201,2731,4.0
3245,2100,5.0
2340,1566,5.0
1534,976,4.0
413,725,5.0
2904,1136,5.0
431,826,5.0
1177,976,4.0
1507,2844,5.0
1898,583,4.0
3398,2731,5.0
2867,2480,5.0
462,976,5.0
2423,589,2.0
989,976,5.0
1390,583,4.0
2149,1802,5.0
1038,2276,5.0
3362,2731,5.0
293,892,4.0
939,976,4.0
2136,2063,5.0
621,248,3.0
554,1171,5.0
1158,277,5.0
894,2063,4.0
431,2017,5.0
1177,1896,4.0
2056,1802,5.0
1673,976,4.0
1557,2844,4.0
1743,1998,3.0
1638,2865,2.0
2470,2648,5.0
905,91,5.0
593,976,3.0
2938,2731,4.0
2060,647,4.0
244,976,3.0
1639,2865,5.0
1509,2063,5.0
601,1290,5.0
2250,2865,4.0
431,364,5.0
3279,2728,3.0
1108,91,4.0
2869,311,5.0
554,1171,5.0
597,2865,2.0
2776,1290,3.0
3235,75,4.0
3402,2567,5.0
3281,91,3.0
3267,2480,4.0
2451,1290,4.0
3352,2347,4.0
859,2063,5.0
3018,976,4.0
2397,1171,3.0
225,976,3.0
2192,2202,4.0
1828,2844,4.0
559,2648,4.0
1118,2844,5.0
1094,976,5.0
2096,850,4.0
1064,2070,5.0
3101,2844,4.0
1094,976,5.0
3095,1802,4.0
1936,1221,4.0
879,2844,5.0
360,1056,4.0
2112,976,4.0
2149,2480,1.0
3330,75,3.0
2938,2351,4.0
2149,976,5.0
1440,2844,4.0
2663,976,5.0
3311,279,3.0
2869,1802,2.0
465,467,2.0
174,976,4.0
2497,976,5.0
1897,976,4.0
3142,2643,4.0
2869,976,4.0
1083,1305,1.0
2788,467,4.0
3248,972,4.0
2630,1452,3.0
8,583,4.0
1172,279,5.0
2298,2648,4.0
3454,1802,3.0
2779,1976,5.0
2271,972,3.0
533,487,5.0
2776,1976,5.0
2065,972,4.0
57,1452,5.0
1695,2085,4.0
88,1336,3.0
2149,1385,3.0
174,2331,3.0
1621,1922,5.0
431,2427,5.0
2768,266,5.0
601,2384,5.0
1117,972,4.0
2051,1249,5.0
1898,1336,5.0
3166,1385,5.0
2050,1249,5.0
602,2384,5.0
3296,266,2.0
1563,410,5.0
1476,972,5.0
126,2134,4.0
2405,266,5.0
1120,299,5.0
2592,972,4.0
2673,410,5.0
1992,2384,3.0
754,2063,5.0
3299,266,5.0
1160,2278,5.0
2497,634,4.0
638,908,2.0
2784,972,3.0
2732,2063,5.0
58,1922,4.0
3301,2384,5.0
1197,2122,5.0
259,2820,4.0
1484,2063,5.0
1936,1385,3.0
429,474,5.0
1021,2722,5.0
514,972,5.0
1313,2552,5.0
1203,908,5.0
1255,1922,5.0
788,2820,3.0
2596,411,3.0
1112,1439,5.0
305,801,4.0
2149,2722,3.0
124,972,5.0
2039,1385,5.0
758,2063,5.0
2802,2384,5.0
2297,1439,5.0
2768,1263,4.0
1317,972,4.0
3188,1439,5.0
3155,2032,5.0
2497,2722,3.0
431,2171,5.0
1049,972,4.0
2630,1263,3.0
165,1611,5.0
2682,2032,5.0
1478,516,5.0
2202,972,5.0
478,1441,2.0
434,2171,5.0
2525,972,4.0
660,716,3.0
1639,972,5.0
2611,1218,5.0
1776,908,2.0
101,968,4.0
1642,2032,4.0
429,2171,5.0
2298,472,5.0
339,922,5.0
3113,798,5.0
1203,972,4.0
3086,908,5.0
2929,1218,4.0
2277,1263,5.0
543,516,2.0
475,2032,3.0
2256,2063,3.0
898,900,3.0
2958,1330,1.0
788,663,2.0
432,2171,5.0
1201,972,4.0
328,1218,3.0
3373,574,2.0
693,2032,4.0
2053,1416,5.0
1642,634,3.0
1960,1524,5.0
2615,908,5.0
1020,25,2.0
2735,972,5.0
1952,516,4.0
2057,1905,3.0
2224,2063,3.0
330,1218,4.0
162,922,5.0
2628,2620,2.0
2424,972,5.0
1158,908,4.0
1212,2620,5.0
1648,1997,3.0
1642,616,4.0
2508,1896,5.0
658,595,4.0
2889,972,5.0
1753,2063,3.0
2779,2620,5.0
1093,616,5.0
2735,1765,2.0
1518,1218,2.0
2776,2620,5.0
1237,972,4.0
3349,2639,2.0
2096,985,1.0
552,792,5.0
2096,1537,1.0
1238,972,3.0
1202,16,5.0
174,1556,3.0
2356,2221,5.0
1937,2422,5.0
2768,2364,5.0
2241,908,4.0
2697,16,4.0
2665,2844,4.0
2933,221,4.0
2659,2844,5.0
3318,450,5.0
1642,2506,2.0
2241,16,5.0
1158,1556,3.0
284,792,5.0
3280,25,3.0
1703,1551,5.0
975,2506,3.0
695,2331,3.0
66,1090,4.0
57,77,5.0
1677,2447,5.0
32,2159,4.0
1776,2157,5.0
675,1086,4.0
1936,1703,5.0
470,463,3.0
2695,1556,4.0
55,77,4.0
434,397,5.0
429,815,5.0
2929,1131,4.0
431,341,5.0
1776,9,3.0
431,397,5.0
3255,1822,4.0
3322,450,5.0
820,1780,4.0
2928,1131,4.0
1897,2844,3.0
1271,954,4.0
2424,1415,5.0
3189,2873,4.0
3143,1780,4.0
183,2873,4.0
987,1043,3.0
2904,2844,4.0
432,327,5.0
2900,2844,5.0
3085,2873,4.0
88,1415,4.0
743,450,5.0
2904,2844,4.0
434,815,5.0
431,65,5.0
431,327,5.0
1743,2720,2.0
1015,1620,3.0
3207,2844,5.0
1813,450,5.0
2497,2398,5.0
3205,2844,5.0
2701,2063,4.0
2387,1043,5.0
2105,2134,5.0
